C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_602.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_602.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_602.jpg,-0.1,0.7507735,0,12.43103
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_681.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_681.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_681.jpg,-0.3,0.98849,0,13.41271
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_757.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_757.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_757.jpg,-0.45,1,0,14.06028
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_823.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_823.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_823.jpg,0,1,0,14.76312
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_890.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_890.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_890.jpg,0,1,0,15.376
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_32_958.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_32_958.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_32_958.jpg,0,1,0,16.02021
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_039.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_039.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_039.jpg,0,0.7982486,0,16.91905
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_119.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_119.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_119.jpg,0,0.5564138,0,17.41276
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_199.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_199.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_199.jpg,0,0.3183752,0,17.66603
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_278.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_278.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_278.jpg,0,0.1224715,0,17.75269
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_346.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_346.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_346.jpg,0,0,0,17.63659
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_414.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_414.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_414.jpg,0,0,0,17.46773
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_490.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_490.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_490.jpg,-0.1,0,0,17.32045
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_559.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_559.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_559.jpg,-0.3,0,0,17.16465
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_629.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_629.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_629.jpg,-0.45,0,0,17.00616
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_705.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_705.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_705.jpg,-0.6500001,0,0,16.74696
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_783.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_783.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_783.jpg,-0.8500001,0,0,16.44667
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_854.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_854.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_854.jpg,-1,0,0,16.24444
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_33_924.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_33_924.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_33_924.jpg,-1,0,0,15.96138
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_002.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_002.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_002.jpg,-1,0.0601848,0,15.74255
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_076.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_076.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_076.jpg,0,0.2402016,0,15.59397
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_160.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_160.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_160.jpg,0,0.5380504,0,15.88811
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_231.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_231.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_231.jpg,0,0.7520899,0,16.16407
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_310.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_310.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_310.jpg,0,0.7835839,0,16.94771
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_389.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_389.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_389.jpg,0.2,1,0,17.67953
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_465.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_465.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_465.jpg,0.4,1,0,18.43217
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_535.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_535.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_535.jpg,0,1,0,18.88808
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_603.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_603.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_603.jpg,0,1,0,19.71242
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_676.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_676.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_676.jpg,0,1,0,20.43008
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_746.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_746.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_746.jpg,0,1,0,21.22136
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_824.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_824.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_824.jpg,-0.05,1,0,22.0057
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_901.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_901.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_901.jpg,0,1,0,22.77715
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_34_973.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_34_973.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_34_973.jpg,0,1,0,23.34665
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_040.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_040.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_040.jpg,0,1,0,24.13056
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_118.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_118.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_118.jpg,0,1,0,24.7142
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_194.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_194.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_194.jpg,0,1,0,25.48218
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_265.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_265.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_265.jpg,0,1,0,26.24426
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_336.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_336.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_336.jpg,0,1,0,26.81194
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_415.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_415.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_415.jpg,-0.2,1,0,27.54514
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_492.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_492.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_492.jpg,-0.4,1,0,28.20272
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_571.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_571.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_571.jpg,0,1,0,28.85024
C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\center_2019_03_29_13_59_35_649.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\left_2019_03_29_13_59_35_649.jpg,C:\Users\Sondre\Desktop\TDT4265 øvinger\Prosjekt\ComputerVision\Project\recordings\IMG\right_2019_03_29_13_59_35_649.jpg,0,1,0,29.5741
